quota_index,project_id,total_correspondentes,expected_completes,country,1,16,17,19,2,25,27,profiler1010740,profiler1010744,profiler1010745,profiler1010852,profiler1011135,profiler186,profiler282,profiler702,profiler9
1755,156451,0,50,15,45-50,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,156451,0,50,15,45-50,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,155968,7,233,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1758,155968,11,19,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1759,155968,14,16,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1760,155968,15,135,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1761,155968,6,144,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1762,156144,100,58,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1763,156144,96,10,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1764,156144,196,68,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,156468,16,524,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1770,156469,10,566,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1773,156472,47,28,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1774,156472,18,552,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1775,156472,8,442,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1776,156472,4,221,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1777,156472,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1778,156448,17,1733,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1779,156448,31,1719,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1780,156448,13,1737,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1781,156448,10,1740,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1782,155490,0,175,14,18-33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1783,155490,0,35,14,18-33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1784,155490,0,175,14,34-49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1785,155490,0,245,14,50-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1786,155490,0,70,14,50-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1787,155490,123,122,14,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,155490,175,70,14,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,155490,1,69,14,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,155490,12,58,14,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,155490,6,64,14,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,156111,0,92,14,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,156111,0,92,14,40-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,156111,18,166,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1795,156336,0,10,13,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,156336,0,10,13,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,156336,0,10,13,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,156336,0,10,13,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,156336,0,10,13,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,156336,0,10,13,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,156336,1,4,13,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,156336,0,5,13,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,156336,1,4,13,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,156336,0,5,13,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,156336,0,5,13,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,156336,0,10,13,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,156336,0,5,13,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,156336,0,20,13,18-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1809,156336,0,40,13,40-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1810,156336,0,40,13,40-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1811,155594,0,150,13,18-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1812,155594,0,50,13,18-29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1813,155594,0,100,13,30-39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,155594,0,50,13,40-49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1815,155594,0,40,13,40-49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1816,155594,0,180,13,50-59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1817,155594,0,50,13,50-59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1818,155594,0,200,13,60-69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1819,155594,0,180,13,60-69,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1820,155594,10,290,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1821,155594,17,183,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1822,155594,10,240,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1823,155594,9,241,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1824,156438,0,1000,1,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,155592,0,2,1,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,155592,0,3,1,55-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,155592,0,5,1,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,155592,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1830,156052,5,28,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1831,156052,0,11,11,15-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,156052,0,11,11,36-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,156052,0,11,11,46-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,156052,3,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1835,156052,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1836,156148,0,200,1,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1837,156148,0,100,1,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1838,156148,0,100,1,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1839,156148,0,50,1,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1840,156148,0,50,1,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1841,156148,0,100,1,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1842,156148,0,50,1,45-54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1843,156148,0,50,1,45-54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1844,156148,0,100,1,55-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1845,156148,0,200,1,55-99,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1854,156148,98,202,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1855,156148,297,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1857,156148,121,79,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1858,156050,33,567,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1859,156051,17,583,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1860,156238,60,140,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1861,156238,74,126,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1862,156238,0,200,19,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,156238,0,200,19,55-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,156486,33,457,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1865,156486,40,170,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1876,156489,3,162,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1877,156489,3,167,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1878,156489,0,165,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1888,156497,0,78,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1889,156497,1,77,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1890,155738,364,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,156499,0,200,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1892,156499,1,199,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1893,156499,2,198,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1894,156499,18,82,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1895,156499,7,93,3,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1896,156499,1,199,3,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1897,156120,20,155,3,0,0,346-2092,0,1,0,0,0,0,0,0,0,0,0,0,0
1898,156120,61,289,3,0,0,349-2875,0,1,0,0,0,0,0,0,0,0,0,0,0
1899,156120,40,135,3,0,0,346-2092,0,2,0,0,0,0,0,0,0,0,0,0,0
1900,156162,0,123,1,13-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1901,156162,0,123,1,13-17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1902,156162,0,123,1,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1903,156162,0,123,1,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1904,156162,0,123,1,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905,156162,0,123,1,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1906,156162,0,123,1,35-49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1907,156162,0,123,1,35-49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1908,156162,0,123,1,50-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1909,156162,0,123,1,50-64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1910,156501,0,55,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1911,156501,2,53,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1912,156501,0,55,6,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,156501,0,55,6,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,155518,0,60,7,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1915,155518,0,4,7,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1916,155518,0,4,7,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1917,155518,0,4,7,45-55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1918,155518,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1919,155518,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1920,155518,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1921,155518,1,20,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1922,155518,1,20,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1923,155537,0,55,7,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1924,155537,0,3,7,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1925,155537,0,3,7,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1926,155537,0,3,7,45-55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1927,155537,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1928,155537,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1929,155537,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1930,155537,3,20,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1931,155537,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1932,155733,0,627,19,18-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,155733,0,627,19,23-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,155733,0,646,19,51-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,156502,0,930,15,18-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,156502,0,398,15,35-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,156502,0,664,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1938,156502,4,660,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1939,156502,2,396,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1940,156502,2,529,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1941,156502,0,398,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1942,156505,7,156,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1943,156505,7,156,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1944,156509,0,60,1,18-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,156509,0,80,1,36-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,156509,0,60,1,55-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,156509,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1948,156509,2,98,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1949,156509,2,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1950,156509,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1951,156509,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1952,156509,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1953,156509,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1954,156506,0,163,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955,156506,1,162,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1956,155954,0,84,7,20-40,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1957,155954,0,84,7,20-40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1958,155954,0,84,7,41-60,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1959,155954,0,84,7,41-60,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1960,155954,0,84,7,41-60,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1961,156217,2,88,14,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,156217,5,55,14,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,156217,1,89,14,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,156217,0,60,14,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,156069,0,60,3,18-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1966,156069,0,60,3,26-35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,156069,0,40,3,36-45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1968,156069,0,60,3,46-54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1969,156069,0,60,3,46-54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1970,156069,0,60,3,55-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1971,156069,0,60,3,55-99,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1980,156382,0,50,15,20-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,156382,0,50,15,45-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,156510,0,100,3,55-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,156510,0,100,3,55-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,156510,0,100,3,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,156510,0,100,3,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,156510,0,200,3,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,156510,0,200,3,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,156510,0,200,3,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,155956,3,12,15,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1990,155956,0,30,15,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1991,155956,0,30,15,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1992,155956,0,30,15,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
1993,155956,4,26,15,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1994,155956,2,43,15,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1995,155956,1,44,15,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1996,155956,0,75,15,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0
1997,155956,0,180,15,18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,155956,0,90,15,26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,155956,0,30,15,46-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,155956,3,72,15,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,155956,9,51,15,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,155956,6,54,15,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,155956,7,8,15,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,155956,5,70,15,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,156508,15,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,156508,15,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,156508,15,385,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,156508,15,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,156508,15,435,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,156175,2,23,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,156175,6,19,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,156175,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2016,156175,0,89,7,22-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,156175,0,38,7,36-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,156175,20,18,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2020,156175,18,33,7,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,156175,42,85,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022,155804,0,675,6,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,155804,0,450,6,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,155804,0,75,6,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,155804,0,75,6,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,155804,0,75,6,55-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,155804,0,150,6,65-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,155804,41,259,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2029,155804,143,232,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2030,155804,182,193,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2031,155804,169,56,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2034,155804,5,70,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2035,155804,168,582,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2036,155804,154,596,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2037,156519,11,989,15,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,156519,5,995,15,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,156519,2,998,15,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,156519,1,999,15,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,156519,0,1000,15,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,156173,0,30,15,23-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2043,156173,0,30,15,23-28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2044,156173,0,60,15,29-35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2045,156173,0,30,15,36-42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2046,156173,0,30,15,36-42,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2047,156173,0,60,15,51-58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2048,156173,0,60,15,51-58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2049,156173,1,29,15,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,156173,1,29,15,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,156173,10,20,15,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,156173,5,25,15,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,156173,5,25,15,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,156173,0,30,15,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,156173,2,28,15,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,156173,15,15,15,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,156173,1,29,15,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,156173,16,14,15,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,156173,32,28,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2061,156173,12,48,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2062,156173,10,50,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2063,156173,1,59,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2064,155904,0,200,7,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2065,155904,0,200,7,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2066,155904,0,200,7,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2067,155904,0,200,7,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2068,155904,0,100,7,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2069,155904,0,100,7,45-60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2070,155904,47,153,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2071,155904,34,366,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2072,155904,32,368,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2073,155904,64,136,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2074,155904,54,346,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2075,155904,29,371,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2076,155427,0,500,15,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,155427,0,500,15,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,155427,0,500,15,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,155427,0,500,15,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,155427,0,500,15,55-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,156524,0,8,3,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2082,156524,0,8,3,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2083,156524,0,8,3,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2084,156524,0,8,3,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2085,156524,0,8,3,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2086,156524,0,8,3,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2087,156524,0,8,3,45-54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2088,156524,0,8,3,45-54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2089,156524,0,8,3,55-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2090,156524,0,8,3,55-99,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2091,156525,0,16,15,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2092,156525,0,16,15,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2093,156525,0,16,15,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2094,156525,0,16,15,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2095,156525,0,16,15,45-54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2096,156525,0,16,15,45-54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2097,156525,0,16,15,55-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2098,156525,0,16,15,55-64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2099,156525,0,16,15,65-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2100,156525,0,16,15,65-75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2101,156525,0,48,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,156525,1,31,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2103,156525,0,32,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2104,156525,0,8,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2105,156525,0,8,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2106,156525,0,32,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2107,156525,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2108,156525,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2109,156525,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2110,156525,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2111,156525,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2112,156525,1,31,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2113,156286,0,138,15,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
